Id,Gr Liv Area,Garage Area,Exter Qual_TA,Year Built,Exter Qual_Gd,Year Remod/Add,Full Bath,Kitchen Qual_TA,Total Bsmt SF,Foundation_PConc,1st Flr SF,Overall Qual_8,Bsmt Qual_TA,Fireplaces,Kitchen Qual_Gd,BsmtFin Type 1_GLQ,Garage Finish_Unf,TotRms AbvGrd,Garage Type_Attchd,Bsmt Qual_Gd,Bsmt Qual_Ex,Garage Type_Detchd,Mas Vnr Type_None,Garage Finish_Fin,Overall Qual_5,Overall Cond_5,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,BsmtFin SF 1,Mas Vnr Area,Garage Cars,Heating QC_TA,Foundation_CBlock,Open Porch SF,Paved Drive_Y,Lot Shape_Reg,Neighborhood_NridgHt,MS Zoning_RM,Central Air_Y,Overall Qual_4,Garage Cond_TA,Overall Qual_9,Garage Qual_TA,Wood Deck SF,Garage Yr Blt,Overall Qual_7,Electrical_SBrkr,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Garage Finish_RFn,Half Bath,2nd Flr SF,Lot Area,Sale Type_New,Bsmt Exposure_Gd,Neighborhood_Somerst,Neighborhood_OldTown,House Style_2Story,MS Zoning_RL,Mas Vnr Type_Stone,Bsmt Exposure_No,Neighborhood_IDOTRR
786,1867,303.0,0,1955,1,1993,1,1,1617.0,0,1867,0,1,3,0,0,0,7,1,0,0,0,1,1,1,1,0,0,379.0,0.0,1.0,0,1,0,1,0,0,0,1,0,1,0,1,476,1955.0,0,0,0,0,0,0,0,10708,0,0,0,0,0,1,0,1,0
1477,1582,520.0,0,2004,1,2004,2,0,770.0,1,770,0,0,0,1,1,0,6,1,1,0,0,1,0,0,1,1,1,490.0,0.0,2.0,0,0,45,1,1,0,0,1,0,1,0,1,0,2004.0,1,1,0,0,1,1,812,8320,0,0,0,0,1,1,0,1,0
2348,1872,604.0,1,1988,0,1988,2,1,1845.0,0,1872,0,0,1,0,1,0,6,1,1,0,0,0,1,0,1,0,0,929.0,102.0,2.0,0,1,39,1,1,0,0,1,0,1,0,1,197,1988.0,1,1,0,1,0,0,0,10400,0,0,0,0,0,1,0,0,0
436,1782,932.0,0,2004,1,2005,2,0,1782.0,1,1782,1,0,2,1,1,0,7,1,0,1,0,0,1,0,1,1,1,1531.0,238.0,3.0,0,0,82,1,0,1,0,1,0,1,0,1,99,2004.0,0,1,0,1,0,0,0,16870,0,1,0,0,0,1,0,0,0
763,1200,0.0,1,1987,0,1988,3,1,1200.0,0,1200,0,0,0,0,1,0,5,0,1,0,0,1,0,1,1,0,0,1200.0,0.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0,120,50.0,0,1,0,0,0,0,0,10800,0,1,0,0,0,1,0,0,0
274,640,240.0,1,1945,0,2007,1,1,0.0,0,640,0,0,0,0,0,1,5,0,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,1,1,0,0,1,0,0,0,0,1,0,1,0,1945.0,0,1,0,0,0,0,0,8777,0,0,0,0,0,1,0,0,0
1206,907,352.0,1,1957,0,1957,1,1,907.0,0,907,0,1,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,288.0,0.0,1.0,0,1,0,1,0,0,0,1,1,1,0,1,0,1964.0,0,1,0,0,0,0,0,8593,0,0,0,0,0,1,0,1,0
679,1040,420.0,1,1949,0,1950,2,1,0.0,0,1040,0,0,0,0,0,1,6,0,0,0,1,1,0,0,1,0,0,0.0,0.0,2.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1956.0,0,0,0,0,0,0,0,7200,0,0,0,0,0,1,0,0,0
2730,894,440.0,1,1974,0,1974,1,1,864.0,0,894,0,1,1,0,0,1,5,1,0,0,0,1,0,1,1,0,0,762.0,0.0,2.0,1,1,0,1,0,0,0,1,0,1,0,1,241,1974.0,0,1,0,0,0,0,0,13350,0,0,0,0,0,1,0,1,0
2068,1302,224.0,1,1940,0,1998,1,0,680.0,0,798,0,1,2,1,0,1,6,1,0,0,0,1,0,0,0,0,0,258.0,0.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1940.0,1,0,0,0,0,1,504,6960,0,0,0,0,0,1,0,1,0
2374,1069,440.0,1,1975,0,1975,2,1,1069.0,0,1069,0,0,1,0,0,0,4,1,1,0,0,1,0,0,1,0,0,727.0,0.0,2.0,0,1,55,1,1,0,0,1,0,1,0,1,0,1975.0,0,1,0,0,1,0,0,4043,0,0,0,0,0,1,0,1,0
876,1212,573.0,0,2001,1,2001,2,0,1212.0,1,1212,0,0,0,1,0,0,6,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,356,2001.0,1,1,0,0,1,0,0,9100,0,0,0,0,0,1,0,1,0
122,1510,517.0,1,1967,0,1967,2,0,1510.0,0,1510,0,1,0,1,0,0,6,1,0,0,0,0,0,1,0,0,0,1010.0,268.0,2.0,0,1,40,1,1,0,0,1,0,1,0,1,0,1967.0,0,1,0,1,1,0,0,9680,0,0,0,0,0,1,0,1,0
1170,1419,588.0,0,2001,1,2001,1,0,1419.0,1,1419,0,0,1,0,1,0,5,1,0,1,0,1,1,0,1,1,1,964.0,0.0,2.0,0,0,58,1,0,0,0,1,0,1,1,1,155,2001.0,0,1,0,0,0,1,0,4385,0,0,1,0,0,0,0,0,0
43,1822,678.0,0,2005,1,2006,2,0,1822.0,1,1822,1,0,1,0,1,0,8,1,0,1,0,0,0,0,1,0,0,28.0,240.0,3.0,0,0,119,1,0,1,0,1,0,1,0,1,0,2005.0,0,1,0,1,1,0,0,14122,0,0,0,0,0,1,0,1,0
2153,2439,560.0,0,2001,1,2001,2,0,1531.0,1,1531,1,0,1,1,1,0,7,1,1,0,0,0,1,0,1,1,1,1198.0,256.0,2.0,0,0,121,1,1,0,0,1,0,1,0,1,184,2001.0,0,1,0,1,0,1,908,12728,0,0,0,0,1,1,0,0,0
2199,1422,352.0,1,1926,0,1950,1,1,1290.0,1,1422,0,1,0,0,0,1,6,0,0,0,1,1,0,1,1,0,0,319.0,0.0,1.0,1,0,0,1,1,0,0,1,0,1,0,1,0,1973.0,0,1,0,0,0,0,0,7223,0,0,0,0,0,1,0,0,0
781,660,0.0,1,1947,0,1950,1,0,0.0,0,660,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.0,0,1,0,0,0,0,0,9000,0,0,0,0,0,1,0,0,0
2742,1855,325.0,1,1954,0,1972,2,1,994.0,0,1216,0,1,0,0,0,1,7,1,0,0,0,1,0,0,0,0,0,444.0,0.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,182,1954.0,0,1,0,0,0,0,639,9525,0,0,0,0,0,1,0,1,0
2477,1585,449.0,0,2005,1,2005,2,0,784.0,1,831,0,0,0,1,0,0,7,1,1,0,0,0,0,0,1,1,1,0.0,96.0,2.0,0,0,77,1,0,0,0,1,0,1,0,1,100,2005.0,1,1,0,1,1,1,754,7632,0,0,0,0,1,1,0,1,0
1046,1302,264.0,1,1972,0,1972,2,1,630.0,0,630,0,1,0,0,0,1,6,0,0,0,1,0,0,1,1,0,0,350.0,356.0,1.0,1,1,0,1,1,0,1,1,0,1,0,1,0,1972.0,0,1,0,1,0,1,672,1680,0,0,0,0,1,0,0,1,0
178,1316,484.0,1,1929,0,2001,1,1,926.0,0,926,0,1,0,0,0,1,6,0,0,0,1,1,0,1,0,0,0,234.0,0.0,2.0,1,0,0,1,1,0,1,1,0,1,0,1,0,1974.0,0,1,0,0,0,0,0,5500,0,0,0,1,0,0,0,1,0
1375,1588,680.0,1,1959,0,1959,2,1,0.0,0,1120,0,0,1,0,0,0,7,0,0,0,1,1,1,0,0,0,0,0.0,0.0,2.0,1,1,59,0,1,0,0,1,1,1,0,1,0,1991.0,0,1,0,0,0,0,468,17120,0,0,0,0,0,1,0,0,0
618,1691,550.0,0,1967,1,1967,1,1,1680.0,0,1691,0,1,0,0,0,1,5,1,0,0,0,1,0,0,1,0,0,1173.0,0.0,2.0,1,1,67,1,1,0,0,1,0,1,0,0,0,1967.0,0,1,0,0,0,0,0,9900,0,0,0,0,0,1,0,1,0
896,1368,195.0,1,1950,0,1950,1,1,1078.0,0,1368,0,0,0,0,0,0,6,1,0,0,0,1,0,1,1,0,0,1078.0,0.0,1.0,1,1,41,1,1,0,0,1,0,1,0,1,0,1950.0,0,0,0,0,1,0,0,11767,0,0,0,0,0,1,0,0,0
74,1659,484.0,0,2004,1,2004,2,0,831.0,1,831,0,0,0,1,0,0,8,1,1,0,0,0,0,0,1,1,1,0.0,122.0,2.0,0,0,68,1,1,0,0,1,0,1,0,1,144,2004.0,1,1,0,1,1,1,828,11920,0,0,0,0,1,1,0,0,0
454,1306,624.0,0,2005,1,2005,2,0,1306.0,1,1306,0,0,1,1,1,0,5,1,1,0,0,0,0,0,1,1,1,881.0,135.0,2.0,0,0,63,1,0,1,0,1,0,1,0,1,170,2005.0,0,1,0,0,1,0,0,5122,0,0,0,0,0,1,1,0,0
653,1200,246.0,1,1950,0,1950,1,1,1200.0,0,1200,0,1,0,0,0,0,6,1,0,0,0,1,1,1,0,0,0,390.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,126,1950.0,0,1,0,0,0,0,0,9600,0,0,0,0,0,1,0,1,0
1763,2285,648.0,0,2000,1,2000,2,0,969.0,1,997,1,0,1,1,0,0,8,0,1,0,0,0,1,0,1,1,1,0.0,72.0,3.0,0,0,56,1,1,0,0,1,0,1,0,1,0,2000.0,0,1,1,1,0,1,1288,11000,0,0,0,0,1,1,0,1,0
2649,864,528.0,1,1950,0,1950,1,1,576.0,0,864,0,1,0,0,0,0,5,0,0,0,1,1,0,0,1,0,0,0.0,0.0,1.0,0,1,0,1,1,0,1,1,1,1,0,1,0,1952.0,0,1,0,0,1,0,0,7200,0,0,0,1,0,0,0,1,0
1994,2337,560.0,1,1900,0,1950,2,1,662.0,0,1422,0,1,0,0,0,1,10,0,0,0,1,1,0,1,1,0,0,0.0,0.0,2.0,1,0,57,1,1,0,1,0,0,1,0,1,0,1945.0,0,1,0,0,0,0,915,13600,0,0,0,1,1,0,0,1,0
2534,1770,530.0,1,1968,0,1968,1,1,900.0,0,884,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,0,0,361.0,300.0,2.0,0,1,60,1,1,0,0,1,0,1,0,1,0,1968.0,0,1,0,1,1,1,886,8640,0,0,0,0,1,1,0,0,0
1264,1253,352.0,1,1960,0,1960,1,1,1253.0,0,1253,0,1,1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,733.0,212.0,1.0,1,1,213,1,0,0,0,1,0,1,0,1,0,1960.0,0,1,0,1,1,1,0,10920,0,0,0,0,0,1,0,1,0
1133,1696,542.0,0,2003,1,2003,2,0,835.0,1,835,0,0,0,1,1,0,7,1,1,0,0,1,0,0,1,1,1,80.0,0.0,2.0,0,0,66,1,1,0,0,1,0,1,0,1,143,2003.0,0,1,0,0,1,1,861,10110,0,0,0,0,1,1,0,0,0
2141,882,461.0,1,1972,0,1972,1,1,882.0,0,882,0,1,0,0,0,1,5,0,0,0,1,1,0,1,1,1,1,138.0,0.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,96,1980.0,0,1,0,0,0,0,0,7700,0,0,0,0,0,1,0,1,0
136,2274,480.0,1,1960,0,1960,2,1,1105.0,0,1105,0,1,0,0,0,1,12,0,0,0,1,0,0,1,1,0,0,443.0,361.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1960.0,0,0,0,1,0,0,1169,11600,0,0,0,0,1,1,0,1,0
444,1836,862.0,0,2004,1,2005,2,0,1836.0,1,1836,1,0,1,1,1,0,7,1,0,1,0,0,1,0,1,0,0,1039.0,42.0,3.0,0,0,185,1,0,1,0,1,0,1,0,1,125,2004.0,0,1,0,0,0,0,0,11362,0,0,0,0,0,1,1,0,0
2220,2320,180.0,1,1945,0,2002,2,0,1028.0,0,1436,0,1,1,1,0,1,9,0,0,0,1,1,0,0,0,0,0,774.0,0.0,1.0,0,1,0,1,0,0,0,1,0,1,0,1,224,1945.0,0,1,0,0,0,1,884,7259,0,0,0,0,1,1,0,1,0
998,1384,404.0,0,1996,1,1997,2,0,1348.0,1,1384,0,0,0,1,1,1,7,1,1,0,0,1,0,1,1,0,0,450.0,0.0,2.0,0,0,39,1,0,0,0,1,0,1,0,1,0,1996.0,0,1,0,0,0,0,0,14137,0,0,0,0,0,1,0,1,0
1834,2872,541.0,0,1992,1,2000,2,0,1683.0,1,2129,1,0,1,1,1,0,9,1,1,0,0,0,1,0,1,0,0,700.0,337.0,2.0,0,0,33,1,1,0,0,1,0,1,0,1,0,1992.0,0,1,1,1,0,1,743,10678,0,0,0,0,0,1,0,1,0
2714,1400,440.0,1,1978,0,1978,1,1,672.0,0,672,0,1,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,209.0,203.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1978.0,0,1,0,1,0,1,728,7844,0,0,0,0,1,1,0,1,0
1084,1266,388.0,0,2007,1,2007,2,0,1266.0,1,1266,0,0,1,1,0,0,6,1,1,0,0,0,1,0,1,1,1,0.0,16.0,2.0,0,0,16,1,1,0,0,1,0,1,0,1,100,2007.0,1,1,0,1,0,0,0,3182,0,0,0,0,0,1,0,0,0
453,1306,624.0,0,2005,1,2005,2,0,1306.0,1,1306,0,0,1,1,0,0,5,1,1,0,0,0,0,0,1,1,1,900.0,135.0,2.0,0,0,63,1,0,1,0,1,0,1,0,1,170,2005.0,0,1,0,0,1,0,0,5381,0,0,0,0,0,1,1,0,0
1502,1152,0.0,1,1955,0,1955,2,1,0.0,1,1152,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,50.0,0,1,0,0,0,0,0,6012,0,0,0,0,0,1,0,0,0
71,1947,678.0,0,2004,1,2005,2,0,991.0,1,991,0,0,1,1,1,0,8,1,1,0,0,1,0,0,1,1,1,222.0,0.0,2.0,0,0,136,1,1,0,0,1,0,1,0,1,0,2004.0,1,1,0,0,1,1,956,12552,0,0,1,0,1,0,0,1,0
1295,1740,225.0,0,1920,0,1950,1,0,936.0,0,960,0,1,1,0,0,1,6,0,0,0,1,1,0,1,1,0,0,360.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1920.0,0,0,0,0,0,0,780,7308,0,0,0,1,0,0,0,1,0
2737,2009,795.0,1,1928,0,1950,2,1,672.0,1,1337,0,1,2,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0.0,0.0,3.0,0,0,42,0,1,0,0,1,0,1,0,1,0,1928.0,0,1,0,0,0,0,672,19950,0,0,0,0,1,1,0,1,0
880,1602,810.0,0,2007,1,2007,2,0,1578.0,1,1602,1,0,1,1,1,0,7,1,1,0,0,0,0,0,1,1,1,1478.0,180.0,3.0,0,0,48,1,1,0,0,1,0,1,0,1,0,2007.0,0,1,0,1,1,0,0,10200,0,0,0,0,0,1,0,0,0
1194,912,576.0,1,1965,0,2008,1,0,912.0,0,912,0,1,0,1,0,1,5,0,0,0,1,0,0,1,0,1,1,595.0,300.0,2.0,0,1,240,1,1,0,0,1,0,1,0,1,0,1992.0,0,1,0,1,0,0,0,8872,0,0,0,0,0,1,0,1,0
504,2232,623.0,0,1993,1,1994,2,0,1173.0,1,1215,1,0,1,1,1,0,8,1,1,0,0,0,0,0,1,0,0,624.0,372.0,2.0,0,0,165,1,0,0,0,1,0,1,0,1,173,1993.0,0,1,1,1,1,1,1017,11692,0,0,0,0,1,1,0,1,0
1399,1291,431.0,1,1996,0,1997,1,0,1291.0,1,1291,0,0,1,1,1,1,6,1,1,0,0,1,0,0,1,0,0,1003.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,307,1996.0,0,1,0,0,0,0,0,2887,0,0,0,0,0,1,0,0,0
21,1844,546.0,1,1977,0,1977,2,1,1844.0,0,1844,0,0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,705.0,480.0,2.0,0,1,122,1,0,0,0,1,0,1,0,1,0,1977.0,0,1,0,1,1,0,0,11751,0,0,0,0,0,1,0,1,0
1775,2538,933.0,0,1996,1,1997,2,0,1325.0,1,1335,1,0,1,1,1,0,8,1,1,0,0,0,0,0,1,1,1,1225.0,526.0,3.0,0,0,92,1,0,0,0,1,0,1,0,1,198,1996.0,0,1,1,1,1,1,1203,9044,0,0,0,0,1,1,0,1,0
2269,1146,438.0,0,2003,1,2003,2,0,868.0,1,1146,0,0,1,1,1,0,6,1,0,1,0,0,1,0,1,1,1,786.0,442.0,2.0,0,0,22,1,0,0,0,1,0,1,0,1,160,2003.0,1,1,0,1,0,0,0,9590,0,0,0,0,0,1,0,0,0
2767,1533,576.0,1,1975,0,1975,2,0,1533.0,0,1533,0,0,2,1,0,1,5,1,1,0,0,1,0,0,1,0,0,655.0,0.0,2.0,1,1,54,1,0,0,0,1,0,1,0,1,200,1975.0,1,1,0,0,0,0,0,70761,0,1,0,0,0,1,0,0,0
2885,1646,525.0,0,2004,1,2005,2,0,1594.0,1,1646,1,0,1,1,1,0,5,1,0,1,0,0,1,0,1,0,0,1564.0,186.0,2.0,0,0,53,1,0,0,1,1,0,1,0,1,128,2004.0,0,1,0,0,0,0,0,3842,0,1,0,0,0,0,1,0,0
2102,1316,440.0,0,2007,1,2007,2,0,1316.0,1,1316,0,0,1,1,0,0,6,1,1,0,0,1,1,0,1,1,1,0.0,0.0,2.0,0,0,20,1,0,0,0,1,0,1,0,1,0,2007.0,1,1,0,0,0,0,0,11175,1,0,0,0,0,1,0,0,0
1657,1220,944.0,1,1971,0,1971,2,1,1625.0,0,1220,0,1,1,0,0,1,6,1,0,0,0,0,0,0,1,0,0,492.0,176.0,2.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1971.0,0,1,0,1,0,0,0,13001,0,0,0,0,0,1,0,0,0
38,1704,772.0,0,2007,1,2008,2,0,1704.0,1,1704,1,0,1,1,1,0,7,1,0,1,0,0,0,0,1,1,1,1218.0,200.0,3.0,0,0,50,1,1,1,0,1,0,1,0,1,0,2008.0,0,1,0,0,1,0,0,11478,0,0,0,0,0,1,1,1,0
1740,1456,400.0,0,2007,1,2007,2,0,728.0,1,728,0,0,0,1,0,0,7,1,1,0,0,0,1,0,1,1,1,0.0,16.0,2.0,0,0,24,1,1,0,0,1,0,1,0,1,100,2007.0,1,1,0,0,0,1,728,7713,1,0,0,0,1,1,1,1,0
1807,1100,0.0,1,2006,0,2007,1,1,1100.0,1,1100,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0,0,136,1,1,0,0,1,0,0,0,0,0,50.0,0,1,0,0,0,1,0,7500,1,0,0,0,0,1,0,1,0
1141,1680,474.0,0,1993,1,1994,2,0,886.0,1,886,0,0,0,1,1,0,7,1,1,0,0,0,0,0,1,0,0,602.0,120.0,2.0,0,0,96,1,0,0,0,1,0,1,0,1,144,1993.0,0,1,0,1,1,1,794,8480,0,0,0,0,1,1,0,1,0
2531,1164,528.0,1,1969,0,1969,1,1,1164.0,0,1164,0,1,0,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0.0,168.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1969.0,1,1,0,1,0,1,0,9600,0,0,0,0,0,1,0,1,0
1432,990,528.0,1,1994,0,1994,1,1,990.0,1,990,0,0,0,0,1,1,5,0,1,0,1,1,0,1,0,1,1,722.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,168,1997.0,0,1,0,0,0,0,0,9750,0,0,0,0,0,1,0,1,0
1837,1565,476.0,0,2006,1,2007,2,0,1511.0,1,1565,1,0,0,1,1,0,5,1,1,0,0,0,1,0,1,1,1,60.0,36.0,2.0,0,0,120,1,0,0,0,1,0,1,0,1,0,2006.0,0,1,0,0,0,0,0,3784,1,0,1,0,0,0,1,1,0
2310,1851,506.0,1,1969,0,1969,2,1,1851.0,0,1851,0,1,1,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0.0,434.0,2.0,0,1,146,1,1,0,0,1,0,1,0,1,0,1969.0,1,1,0,1,0,0,0,11727,0,0,0,0,0,1,0,0,0
2236,1123,264.0,1,1939,0,1950,1,1,732.0,1,772,0,1,0,0,0,1,4,0,0,0,1,1,0,0,1,0,0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1979.0,0,1,0,0,0,0,351,6060,0,0,0,0,0,0,0,1,1
1627,1187,420.0,1,1992,0,1993,2,0,1168.0,1,1187,0,0,0,1,0,0,6,1,1,0,0,0,0,0,1,0,0,0.0,52.0,2.0,0,0,21,1,0,0,0,1,0,1,0,1,0,1992.0,1,1,0,1,1,0,0,9556,0,0,0,0,0,1,0,1,0
399,864,660.0,1,1970,0,1970,1,0,864.0,0,864,0,1,0,1,0,1,5,0,0,0,1,1,0,0,0,0,0,375.0,0.0,2.0,1,1,0,1,1,0,0,1,1,1,0,1,96,1989.0,0,1,0,0,0,0,0,6960,0,0,0,0,0,1,0,1,0
773,899,288.0,1,1967,0,2004,1,0,864.0,1,899,0,1,0,1,0,0,5,1,0,0,0,0,1,1,0,0,0,450.0,89.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1,64,1967.0,0,1,0,1,0,0,0,7800,0,0,0,0,0,1,0,1,0
1894,2154,539.0,1,1964,0,1997,2,1,845.0,0,845,0,1,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,414.0,306.0,2.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1964.0,0,1,0,1,1,1,1309,8800,0,0,0,0,1,1,0,1,0
1417,1096,0.0,1,1924,0,1950,1,1,572.0,0,572,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,8,0,1,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,524,9600,0,0,0,0,0,1,0,1,0
1492,996,0.0,1,1940,0,1969,1,1,996.0,0,996,0,1,1,0,0,0,6,0,0,0,0,1,0,1,0,0,0,290.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,0,144,50.0,0,1,0,0,0,0,0,13907,0,0,0,0,0,1,0,1,0
2260,1689,433.0,0,2006,1,2007,2,0,1689.0,1,1689,0,0,0,1,0,0,7,1,1,0,0,1,1,0,1,1,1,0.0,0.0,2.0,0,0,39,1,0,0,0,1,0,1,0,1,100,2007.0,1,1,0,0,0,0,0,8368,1,0,0,0,0,1,0,1,0
378,1472,588.0,1,1980,0,1980,2,1,1372.0,0,1472,0,0,2,0,1,1,6,1,1,0,0,0,0,0,1,0,0,1036.0,225.0,2.0,1,1,48,1,1,0,0,1,0,1,0,1,233,1980.0,1,1,0,1,0,0,0,14115,0,0,0,0,0,1,0,0,0
2905,1368,784.0,1,1997,0,1997,2,1,1288.0,1,1368,0,0,0,0,1,0,8,1,1,0,0,0,1,0,1,0,0,1243.0,200.0,4.0,0,0,48,1,1,0,1,1,0,1,0,1,0,1997.0,1,1,0,1,0,0,0,7020,0,1,0,0,0,0,0,0,0
2420,1364,437.0,0,2006,1,2006,2,0,1220.0,1,1364,0,0,1,1,1,0,6,1,1,0,0,0,1,0,1,1,1,453.0,14.0,2.0,0,0,16,1,1,0,0,1,0,1,0,1,100,2006.0,1,1,0,1,0,0,0,3087,1,0,0,0,0,1,0,0,0
375,2050,529.0,1,1978,0,1978,2,0,832.0,0,1154,0,0,1,1,0,0,8,1,1,0,0,0,0,0,0,0,0,0.0,256.0,2.0,1,1,192,1,0,0,0,1,0,1,0,1,192,1978.0,1,1,0,1,1,1,896,13250,0,0,0,0,1,1,0,1,0
811,1535,400.0,1,1979,0,1979,2,1,0.0,0,1535,0,0,0,0,0,1,8,1,0,0,0,1,0,1,1,0,0,0.0,0.0,2.0,1,0,0,1,1,0,0,1,0,1,0,1,0,1979.0,0,1,0,0,0,0,0,7018,0,0,0,0,0,1,0,0,0
734,1324,240.0,1,1936,0,1950,1,1,672.0,0,757,0,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,672.0,0.0,1.0,1,0,0,1,1,0,1,1,1,1,0,1,0,1936.0,0,1,0,0,0,0,567,6000,0,0,0,0,0,0,0,1,0
1346,2009,400.0,1,1939,0,1950,2,1,989.0,0,1245,0,1,1,0,0,1,7,0,0,0,1,1,0,0,1,0,0,300.0,0.0,2.0,1,0,20,1,1,0,1,1,0,1,0,1,0,1939.0,1,1,0,0,0,0,764,6240,0,0,0,0,0,0,0,0,0
1080,1358,484.0,0,2004,1,2004,2,0,1358.0,1,1358,0,0,1,1,1,0,6,1,1,0,0,0,0,0,1,1,1,720.0,146.0,2.0,0,0,30,1,1,1,1,1,0,1,0,1,192,2004.0,1,1,0,0,1,0,0,8198,0,0,0,0,0,0,1,0,0
1255,869,390.0,1,1948,0,1950,1,1,0.0,0,869,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1948.0,0,1,0,0,0,0,0,10122,0,0,0,1,0,1,0,0,0
966,1296,471.0,0,2001,1,2002,2,0,1267.0,1,1296,1,0,0,1,1,0,6,1,0,1,0,0,1,0,1,1,1,1005.0,136.0,2.0,0,0,25,1,0,0,0,1,0,1,0,1,192,2001.0,0,1,0,1,0,0,0,6853,0,0,0,0,0,1,0,1,0
2015,1322,280.0,1,1939,0,1952,1,1,672.0,0,899,0,1,0,0,0,1,7,0,0,0,1,1,0,1,0,0,0,48.0,0.0,1.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1939.0,0,1,0,0,0,0,423,6240,0,0,0,0,0,0,0,1,0
846,1772,492.0,1,1998,0,1998,2,1,928.0,1,928,0,0,1,0,1,0,7,1,1,0,0,0,0,0,1,1,1,606.0,120.0,2.0,0,0,96,1,1,0,0,1,0,1,0,1,150,1998.0,0,1,0,1,1,1,844,8750,0,0,0,0,1,1,0,1,0
2752,1208,632.0,0,2005,1,2005,2,0,1208.0,1,1208,0,0,0,1,1,0,6,1,1,0,0,1,0,0,1,1,1,393.0,0.0,2.0,0,0,58,1,0,0,0,1,0,1,0,1,105,2005.0,1,1,0,0,1,0,0,7488,0,0,0,0,0,1,0,0,0
2203,1436,228.0,1,1921,0,1950,1,1,585.0,0,851,0,1,1,0,0,1,7,0,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,1,0,0,1,1,0,0,0,0,1,0,1,184,1992.0,0,1,0,0,0,0,585,6720,0,0,0,0,1,1,0,1,0
1553,1955,356.0,1,1958,0,1958,2,1,1151.0,0,1151,0,1,0,0,0,0,7,1,0,0,0,0,1,1,1,0,0,330.0,162.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,1958.0,0,0,0,1,0,0,804,9000,0,0,0,0,0,0,0,1,1
2789,1320,484.0,1,1993,0,1994,2,1,630.0,1,630,0,0,0,0,1,1,5,0,1,0,1,1,0,0,1,1,1,338.0,0.0,2.0,0,0,48,1,0,0,0,1,0,1,0,1,0,1993.0,0,1,0,0,0,1,690,3612,0,0,0,0,1,0,0,1,0
1316,1378,360.0,1,1928,0,2005,2,0,689.0,0,689,0,1,1,1,0,1,7,0,0,0,1,1,0,0,0,0,0,141.0,0.0,2.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1928.0,1,1,0,0,0,0,689,9600,0,0,0,1,1,0,0,1,0
2595,1310,398.0,1,1924,0,1950,2,1,617.0,0,865,0,0,0,0,0,1,6,1,0,0,0,1,0,0,0,0,0,617.0,0.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1924.0,0,1,0,0,0,0,445,7000,0,0,0,1,0,1,0,1,0
